fetch_ts_utc,fetch_ts_ist,symbol,expiry_date,strike,option_type,underlying_value,bid_price,bid_qty,ask_price,ask_qty,ltp,mid_price,open_interest,change_in_oi,total_traded_volume,pchange_vs_prev_close,nse_iv,computed_iv,delta,gamma,theta,vega,vanna,charm,vomma,speed,zomma,color,veta,omega,dual_delta,dual_gamma,time_to_expiry_years,futures_price,implied_cost_of_carry,dividend_yield_used,dividend_yield_source,risk_free_rate_used,india_vix,lot_size,underlying_day_open,underlying_day_high,underlying_day_low,underlying_prev_close,price_source_for_iv,data_quality_flag
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21450.0,CE,24228.25,2598.2,780,2898.05,780,0.0,2748.125,0,0,0,0,0,,,,,,,,,,,,,,,,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,no_price_available
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21450.0,PE,24228.25,0.5,1495,0.55,5395,0.55,0.525,673,142,466,-35.294117647058826,40.76,0.40605793543010416,-0.0017330994739183406,5.365590103953522e-06,-0.6855758346500663,0.14224664504692236,-0.03949600292811226,0.0018961161396484534,2.9504261284536564,-1.555493144904072e-08,9.807595264224153e-05,-4.675728859594387e-06,-0.15921458425565982,-79.98027035187229,0.00198204994859636,6.845528641780315e-06,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,ok
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21500.0,CE,24228.25,2777.4,65,2781.8,65,2782,2779.6000000000004,4747,-177,213,-0.39205857605757355,66.51,,,,,,,,,,,,,,,,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,no_price_available
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21500.0,PE,24228.25,0.4,307190,0.45,132990,0.45,0.42500000000000004,25084,84,10893,-47.05882352941177,39.33,0.3915957259992886,-0.0014740367488410757,4.800481119940245e-06,-0.5699843599417856,0.12273240563512244,-0.03596895319456878,0.0016642581399519578,2.732936553343737,-1.4691990018315787e-08,9.463428401493126e-05,-4.348215240774903e-06,-0.14161698895385255,-84.03135509149759,0.0016808526008824079,6.0960979816139805e-06,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,ok
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21550.0,CE,24228.25,2505.1,780,2797.35,780,0.0,2651.225,0,0,0,0,0,,,,,,,,,,,,,,,,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,no_price_available
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21550.0,PE,24228.25,0.45,9035,0.5,455,0.5,0.475,684,255,920,-41.1764705882353,39.01,0.38859694945024004,-0.0016461237483153563,5.349896007534085e-06,-0.6251035929922132,0.13573169259349027,-0.03962437417099967,0.0018176135011360272,2.976203389496765,-1.6307121079624353e-08,0.00010353907479572563,-4.715610257747115e-06,-0.15328997939271885,-83.95807791846667,0.0018727484362101616,6.762307007853629e-06,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,ok
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21600.0,CE,24228.25,2478.1,780,2747.9,780,0.0,2613.0,0,0,0,0,0,,,,,,,,,,,,,,,,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,no_price_available
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21600.0,PE,24228.25,0.5,11375,0.55,12805,0.55,0.525,3292,147,2254,-35.294117647058826,38.65,0.38518988798070486,-0.0018208848088457914,5.9163471502305875e-06,-0.6787408819745281,0.14878702635048516,-0.04335037105625608,0.0019691847631151073,3.2212749559191454,-1.7995384540490566e-08,0.00011272923600733738,-5.083287255048727e-06,-0.1647032591760969,-84.03182270673334,0.0020667525046665115,7.443723611399065e-06,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,ok
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21650.0,CE,24228.25,2427.1,780,2697.75,780,0.0,2562.425,0,0,0,0,0,,,,,,,,,,,,,,,,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,no_price_available
2026-08-21T08:34:08.891687+00:00,2026-08-21T14:04:08.891687+05:30,NIFTY,25-Aug-2026,21650.0,PE,24228.25,0.55,845,0.65,4355,0.6,0.6000000000000001,596,84,688,-33.333333333333336,38.25,0.3829616577763359,-0.0020715079610175453,6.6903260653696775e-06,-0.7581403764837736,0.16727811138927443,-0.04833196077433485,0.002180542250041287,3.5413547687515035,-2.01757080787481e-08,0.00012416570576876543,-5.5596573519453865e-06,-0.1804274593661945,-83.6483465064564,0.0023459128320801772,8.378679451169134e-06,0.011122244682680112,24288.6,0.22367757870165061,-0.1586775787016506,futures_implied,0.065,11.26,65,24284.05,24284.05,24206.8,24231.85,mid_price,wide_quote_low_liquidity
